CustomerID,first_purchase_date,total_orders,total_revenue,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
12725,2010-12-03 15:45:00,1,855.6,371,1,855.6,1,1,3,113,Hibernating
12726,2011-06-08 10:10:00,7,3180.96,185,7,3180.96,3,5,5,355,Loyalists
12727,2011-03-03 12:06:00,7,5414.86,282,7,5414.86,2,5,5,255,Others
12728,2011-01-11 13:31:00,4,1088.87,332,4,1088.87,1,4,4,144,Others
12729,2011-08-18 11:40:00,1,453.01,114,1,453.01,3,1,2,312,Others
12731,2011-04-01 11:10:00,12,23142.24,253,12,23142.24,2,5,5,255,Others
12732,2011-06-13 11:33:00,1,236.26,180,1,236.26,3,1,1,311,Others
12733,2011-04-19 16:19:00,1,383.95,234,1,383.95,2,1,2,212,Hibernating
12734,2010-12-22 12:47:00,1,220.8,353,1,220.8,1,1,1,111,Hibernating
12735,2011-01-06 14:26:00,2,1559.14,337,2,1559.14,1,2,4,124,Hibernating
12736,2011-01-11 07:57:00,1,468.0,333,1,468.0,1,1,2,112,Hibernating
12738,2010-12-02 18:27:00,1,310.7,372,1,310.7,1,1,2,112,Hibernating
12739,2011-09-01 17:45:00,2,1013.04,99,2,1013.04,3,2,3,323,Others
12740,2011-10-07 10:44:00,1,427.6,64,1,427.6,4,1,2,412,Potential Loyalist
12743,2011-07-28 16:06:00,2,546.43,134,2,546.43,3,2,2,322,Others
12744,2011-04-04 13:03:00,7,23332.36,249,7,23332.36,2,5,5,255,Others
12747,2011-03-01 14:53:00,11,5205.32,283,11,5205.32,2,5,5,255,Others
12748,2011-04-01 14:05:00,209,38390.58,252,209,38390.58,2,5,5,255,Others
12749,2011-08-01 12:48:00,5,4090.88,131,5,4090.88,3,4,5,345,Loyalists
12750,2011-08-03 09:13:00,1,275.88,129,1,275.88,3,1,1,311,Others
12752,2011-09-19 13:32:00,1,4366.78,81,1,4366.78,4,1,5,415,Potential Loyalist
12753,2011-03-02 16:35:00,6,30755.22,282,6,30755.22,2,5,5,255,Others
12754,2011-02-04 10:31:00,3,3056.31,309,3,3056.31,1,3,5,135,Others
12755,2011-03-04 12:42:00,2,7606.35,281,2,7606.35,2,2,5,225,Hibernating
12756,2011-09-14 09:31:00,1,112.08,87,1,112.08,4,1,1,411,Potential Loyalist
12757,2011-10-06 14:50:00,13,7857.1,64,13,7857.1,4,5,5,455,Champions
12758,2011-03-08 12:05:00,2,2791.59,277,2,2791.59,2,2,5,225,Hibernating
12759,2011-03-09 08:09:00,3,1531.44,276,3,1531.44,2,3,4,234,Others
12762,2011-12-02 10:23:00,2,1898.52,8,2,1898.52,5,2,4,524,Potential Loyalist
12763,2010-12-05 15:46:00,2,814.16,369,2,814.16,1,2,3,123,Hibernating
12764,2011-01-27 10:19:00,1,3387.76,317,1,3387.76,1,1,5,115,Hibernating
12766,2011-12-06 08:46:00,7,8825.4,4,7,8825.4,5,5,5,555,Champions
12769,2011-04-15 10:25:00,1,1143.6,239,1,1143.6,2,1,4,214,Hibernating
12770,2011-05-13 09:33:00,1,1351.45,211,1,1351.45,2,1,4,214,Hibernating
12772,2011-10-11 09:19:00,1,892.47,60,1,892.47,4,1,3,413,Potential Loyalist
12775,2011-02-01 13:45:00,5,1600.49,311,5,1600.49,1,4,4,144,Others
12778,2011-10-07 15:23:00,6,956.71,63,6,956.71,4,5,3,453,Loyalists
12779,2011-11-02 11:43:00,8,5179.94,38,8,5179.94,5,5,5,555,Champions
12781,2011-10-07 10:37:00,2,826.74,64,2,826.74,4,2,3,423,Potential Loyalist
12782,2011-12-05 09:16:00,5,3478.35,5,5,3478.35,5,4,5,545,Champions
12783,2011-11-07 11:57:00,6,2225.91,33,6,2225.91,5,5,4,554,Champions
12784,2011-11-24 12:53:00,2,574.42,15,2,574.42,5,2,3,523,Potential Loyalist
12785,2010-12-10 13:48:00,1,623.9,364,1,623.9,1,1,3,113,Hibernating
12787,2011-09-09 12:24:00,3,463.66,92,3,463.66,4,3,2,432,Loyalists
12789,2011-10-05 13:34:00,1,91.85,65,1,91.85,4,1,1,411,Potential Loyalist
12790,2011-05-31 14:14:00,1,324.92,192,1,324.92,3,1,2,312,Others
12791,2010-12-01 11:27:00,1,385.2,374,1,385.2,1,1,2,112,Hibernating
12792,2011-03-28 11:36:00,1,400.54,257,1,400.54,2,1,2,212,Hibernating
12793,2010-12-03 15:14:00,2,1090.96,371,2,1090.96,1,2,4,124,Hibernating
12794,2011-09-02 12:01:00,2,860.41,99,2,860.41,3,2,3,323,Others
12795,2011-11-21 10:27:00,1,430.48,19,1,430.48,5,1,2,512,Potential Loyalist
12797,2010-12-09 10:55:00,1,508.06,366,1,508.06,1,1,2,112,Hibernating
12798,2011-06-22 10:11:00,3,6977.04,171,3,6977.04,3,3,5,335,Loyalists
12802,2011-06-06 09:36:00,1,427.58,187,1,427.58,3,1,2,312,Others
12808,2011-11-03 10:05:00,3,613.05,37,3,613.05,5,3,3,533,Loyalists
12809,2011-06-15 10:51:00,1,489.31,178,1,489.31,3,1,2,312,Others
12811,2011-03-23 10:55:00,3,514.85,262,3,514.85,2,3,2,232,Others
12812,2011-10-26 09:54:00,1,229.64,45,1,229.64,4,1,1,411,Potential Loyalist
12814,2011-08-30 12:11:00,1,125.92,102,1,125.92,3,1,1,311,Others
12815,2011-07-15 10:21:00,2,1063.46,148,2,1063.46,3,2,4,324,Others
12816,2011-09-05 12:41:00,2,572.2,96,2,572.2,4,2,3,423,Potential Loyalist
12817,2011-03-03 16:28:00,1,166.04,281,1,166.04,2,1,1,211,Hibernating
12818,2011-03-23 12:06:00,1,1542.08,262,1,1542.08,2,1,4,214,Hibernating
12820,2011-12-06 15:12:00,4,1112.8,3,4,1112.8,5,4,4,544,Champions
12821,2011-05-09 15:51:00,1,92.72,214,1,92.72,2,1,1,211,Hibernating
12822,2011-09-13 13:46:00,2,948.88,87,2,948.88,4,2,3,423,Potential Loyalist
12823,2011-08-04 17:45:00,5,2065.5,127,5,2065.5,3,4,4,344,Loyalists
12824,2011-10-11 12:49:00,1,397.12,60,1,397.12,4,1,2,412,Potential Loyalist
12826,2011-12-07 10:25:00,7,2171.82,3,7,2171.82,5,5,4,554,Champions
12827,2011-12-04 12:17:00,3,430.15,6,3,430.15,5,3,2,532,Loyalists
12828,2011-08-01 16:16:00,6,1018.71,130,6,1018.71,3,5,3,353,Loyalists
12829,2011-01-07 11:13:00,2,586.0,337,2,586.0,1,2,3,123,Hibernating
12830,2011-11-02 11:54:00,6,6814.64,38,6,6814.64,5,5,5,555,Champions
12831,2011-03-22 13:02:00,1,215.05,262,1,215.05,2,1,1,211,Hibernating
12832,2011-09-02 13:48:00,2,383.03,98,2,383.03,4,2,2,422,Potential Loyalist
12833,2011-07-17 13:46:00,1,417.38,145,1,417.38,3,1,2,312,Others
12834,2011-03-02 09:49:00,1,312.38,283,1,312.38,2,1,2,212,Hibernating
12836,2011-02-01 11:19:00,4,3459.55,312,4,3459.55,1,4,5,145,Others
12837,2011-06-19 16:07:00,1,134.1,173,1,134.1,3,1,1,311,Others
12838,2010-12-01 11:57:00,2,1073.92,374,2,1073.92,1,2,4,124,Hibernating
12839,2011-07-05 14:27:00,14,6328.87,157,14,6328.87,3,5,5,355,Loyalists
12840,2011-05-09 14:10:00,4,2726.77,214,4,2726.77,2,4,5,245,Others
12841,2011-05-01 12:54:00,25,5265.33,222,25,5265.33,2,5,5,255,Others
12842,2011-02-04 12:36:00,2,1429.72,309,2,1429.72,1,2,4,124,Hibernating
12843,2011-05-03 11:44:00,8,1702.26,221,8,1702.26,2,5,4,254,Others
12844,2011-08-01 13:11:00,2,325.96,130,2,325.96,3,2,2,322,Others
12845,2011-03-14 10:55:00,4,354.09,271,4,354.09,2,4,2,242,Others
12847,2011-11-17 13:16:00,1,871.54,22,1,871.54,5,1,3,513,Potential Loyalist
12849,2011-11-08 13:41:00,2,1050.89,31,2,1050.89,5,2,3,523,Potential Loyalist
12851,2011-09-04 12:41:00,1,135.18,97,1,135.18,4,1,1,411,Potential Loyalist
12852,2011-02-18 08:47:00,1,623.1,295,1,623.1,1,1,3,113,Hibernating
12853,2011-04-14 12:41:00,6,2384.5,240,6,2384.5,2,5,5,255,Others
12854,2011-04-12 14:17:00,3,1714.4,241,3,1714.4,2,3,4,234,Others
12855,2010-12-02 09:37:00,1,76.2,373,1,76.2,1,1,1,111,Hibernating
12856,2011-12-02 10:52:00,6,2179.93,8,6,2179.93,5,5,4,554,Champions
12857,2011-02-10 12:32:00,2,1908.0,303,2,1908.0,1,2,4,124,Hibernating
12863,2011-10-18 14:15:00,1,521.2,52,1,521.2,4,1,2,412,Potential Loyalist
12864,2011-07-24 13:03:00,1,147.12,138,1,147.12,3,1,1,311,Others
12865,2011-08-08 10:11:00,2,1568.23,124,2,1568.23,3,2,4,324,Others
12866,2011-03-01 14:11:00,1,559.12,283,1,559.12,2,1,2,212,Hibernating
12867,2011-09-04 13:35:00,7,4823.77,96,7,4823.77,4,5,5,455,Champions
12868,2010-12-01 12:50:00,6,2280.27,374,6,2280.27,1,5,4,154,Others
12871,2011-05-16 13:32:00,2,380.64,207,2,380.64,2,2,2,222,Hibernating
12872,2010-12-09 14:44:00,2,1199.94,365,2,1199.94,1,2,4,124,Hibernating
12873,2011-03-02 14:58:00,1,374.0,282,1,374.0,2,1,2,212,Hibernating
12875,2010-12-12 12:03:00,2,636.99,363,2,636.99,1,2,3,123,Hibernating
12876,2011-10-13 12:26:00,2,2218.02,58,2,2218.02,4,2,4,424,Potential Loyalist
12877,2011-04-01 12:26:00,12,1786.03,253,12,1786.03,2,5,4,254,Others
12878,2011-04-17 13:07:00,2,854.99,236,2,854.99,2,2,3,223,Hibernating
12879,2011-09-09 12:11:00,3,573.22,92,3,573.22,4,3,3,433,Loyalists
12881,2011-03-09 11:44:00,1,298.0,276,1,298.0,2,1,2,212,Hibernating
12882,2011-11-06 11:22:00,2,1463.04,34,2,1463.04,5,2,4,524,Potential Loyalist
12883,2011-09-11 15:18:00,4,703.47,89,4,703.47,4,4,3,443,Loyalists
12884,2011-09-12 13:10:00,1,309.05,88,1,309.05,4,1,2,412,Potential Loyalist
12885,2011-10-07 13:34:00,3,1175.22,63,3,1175.22,4,3,4,434,Loyalists
12886,2011-10-03 10:09:00,2,1378.4,68,2,1378.4,4,2,4,424,Potential Loyalist
12888,2011-05-09 16:02:00,2,354.12,214,2,354.12,2,2,2,222,Hibernating
12890,2011-11-15 17:26:00,1,380.47,24,1,380.47,5,1,2,512,Potential Loyalist
12891,2011-05-03 11:33:00,3,373.0,221,3,373.0,2,3,2,232,Others
12893,2011-11-09 12:34:00,1,188.14,31,1,188.14,5,1,1,511,Potential Loyalist
12895,2011-09-14 08:35:00,2,372.8,87,2,372.8,4,2,2,422,Potential Loyalist
12897,2011-02-11 11:40:00,2,345.3,302,2,345.3,1,2,2,122,Hibernating
12901,2011-12-01 10:07:00,28,17654.54,9,28,17654.54,5,5,5,555,Champions
12902,2011-03-20 12:06:00,1,138.68,265,1,138.68,2,1,1,211,Hibernating
12904,2011-06-20 13:18:00,2,509.58,172,2,509.58,3,2,2,322,Others
12906,2011-09-22 15:03:00,5,2919.81,78,5,2919.81,4,4,5,445,Champions
12908,2011-06-16 15:39:00,2,1068.0,176,2,1068.0,3,2,4,324,Others
12909,2011-09-13 12:22:00,5,2178.67,88,5,2178.67,4,4,4,444,Champions
12910,2011-10-06 13:06:00,8,3075.04,64,8,3075.04,4,5,5,455,Champions
12912,2011-12-01 13:03:00,5,1662.3,8,5,1662.3,5,4,4,544,Champions
12913,2011-03-02 10:49:00,5,3215.05,283,5,3215.05,2,4,5,245,Others
12915,2010-12-02 12:33:00,2,563.3,373,2,563.3,1,2,2,122,Hibernating
12916,2011-05-22 10:40:00,4,3854.0,202,4,3854.0,2,4,5,245,Others
12917,2011-08-03 16:42:00,1,594.0,128,1,594.0,3,1,3,313,Others
12919,2011-12-01 13:47:00,6,1335.19,8,6,1335.19,5,5,4,554,Champions
12920,2011-11-22 15:05:00,1,164.23,17,1,164.23,5,1,1,511,Potential Loyalist
12921,2011-08-01 10:03:00,37,18134.07,131,37,18134.07,3,5,5,355,Loyalists
12922,2011-07-01 15:35:00,1,405.38,161,1,405.38,3,1,2,312,Others
12923,2011-10-06 16:20:00,1,176.97,64,1,176.97,4,1,1,411,Potential Loyalist
12924,2011-03-09 09:50:00,4,991.89,276,4,991.89,2,4,3,243,Others
12925,2011-12-05 11:11:00,2,694.05,5,2,694.05,5,2,3,523,Potential Loyalist
12928,2011-11-04 14:24:00,5,2455.04,35,5,2455.04,5,4,5,545,Champions
12929,2011-02-01 12:08:00,1,235.7,312,1,235.7,1,1,1,111,Hibernating
12930,2011-06-21 13:25:00,2,415.8,171,2,415.8,3,2,2,322,Others
12931,2011-10-03 13:53:00,15,43929.36,67,15,43929.36,4,5,5,455,Champions
12933,2011-03-01 11:30:00,3,607.53,284,3,607.53,1,3,3,133,Others
12935,2011-12-07 17:22:00,7,2592.33,2,7,2592.33,5,5,5,555,Champions
12936,2011-11-18 10:37:00,4,1063.9,22,4,1063.9,5,4,4,544,Champions
12937,2011-03-17 14:19:00,4,1504.27,267,4,1504.27,2,4,4,244,Others
12938,2011-11-14 11:21:00,1,114.14,26,1,114.14,5,1,1,511,Potential Loyalist
12939,2011-10-06 14:31:00,8,16891.08,64,8,16891.08,4,5,5,455,Champions
12940,2011-09-13 10:16:00,2,913.54,88,2,913.54,4,2,3,423,Potential Loyalist
12942,2010-12-09 09:34:00,3,942.65,366,3,942.65,1,3,3,133,Others
12944,2011-11-04 11:04:00,2,891.46,36,2,891.46,5,2,3,523,Potential Loyalist
12945,2011-02-24 14:15:00,1,462.95,288,1,462.95,1,1,2,112,Hibernating
12947,2010-12-01 16:21:00,6,2209.69,373,6,2209.69,1,5,4,154,Others
12948,2011-05-09 10:13:00,7,2064.95,215,7,2064.95,2,5,4,254,Others
12949,2011-04-01 13:20:00,8,4167.22,252,8,4167.22,2,5,5,255,Others
12950,2011-12-01 15:55:00,3,1843.0,8,3,1843.0,5,3,4,534,Loyalists
12951,2011-12-01 12:14:00,6,1370.16,9,6,1370.16,5,5,4,554,Champions
12952,2011-12-04 10:35:00,4,1387.79,6,4,1387.79,5,4,4,544,Champions
12953,2011-11-30 09:24:00,1,329.85,10,1,329.85,5,1,2,512,Potential Loyalist
12955,2011-12-01 13:18:00,11,4757.16,8,11,4757.16,5,5,5,555,Champions
12956,2011-02-06 16:08:00,1,216.14,306,1,216.14,1,1,1,111,Hibernating
12957,2011-01-04 12:18:00,8,4431.22,340,8,4431.22,1,5,5,155,Others
12962,2011-12-02 15:55:00,2,266.39,7,2,266.39,5,2,1,521,Potential Loyalist
12963,2011-12-01 12:55:00,8,2222.43,8,8,2222.43,5,5,4,554,Champions
12965,2011-09-11 15:31:00,1,771.91,89,1,771.91,4,1,3,413,Potential Loyalist
12966,2011-11-30 12:38:00,1,160.18,10,1,160.18,5,1,1,511,Potential Loyalist
12967,2010-12-03 09:49:00,2,3321.8,372,2,3321.8,1,2,5,125,Hibernating
12968,2011-08-19 15:44:00,1,135.95,112,1,135.95,3,1,1,311,Others
12970,2011-12-02 14:26:00,4,476.04,7,4,476.04,5,4,2,542,Loyalists
12971,2011-03-01 09:22:00,86,12756.48,284,86,12756.48,1,5,5,155,Others
12974,2011-05-26 09:33:00,1,144.8,198,1,144.8,2,1,1,211,Hibernating
12976,2011-05-12 09:55:00,1,738.6,212,1,738.6,2,1,3,213,Hibernating
12977,2011-07-06 16:40:00,1,39.24,156,1,39.24,3,1,1,311,Others
12980,2011-03-02 12:43:00,9,9776.94,283,9,9776.94,2,5,5,255,Others
12981,2011-11-10 12:00:00,2,372.22,30,2,372.22,5,2,2,522,Potential Loyalist
12982,2011-04-11 11:51:00,1,390.54,243,1,390.54,2,1,2,212,Hibernating
12984,2011-11-21 12:37:00,1,97.5,19,1,97.5,5,1,1,511,Potential Loyalist
12985,2011-12-09 10:46:00,2,1239.38,1,2,1239.38,5,2,4,524,Potential Loyalist
12987,2011-05-26 12:00:00,2,558.7,198,2,558.7,2,2,2,222,Hibernating
12988,2011-02-20 14:31:00,1,645.02,292,1,645.02,1,1,3,113,Hibernating
12989,2011-12-01 12:44:00,15,8838.21,9,15,8838.21,5,5,5,555,Champions
12990,2011-02-02 15:39:00,3,507.0,310,3,507.0,1,3,2,132,Others
12991,2011-11-16 15:34:00,2,503.76,23,2,503.76,5,2,2,522,Potential Loyalist
12993,2011-08-11 12:01:00,4,517.66,121,4,517.66,3,4,2,342,Loyalists
12994,2011-12-05 15:43:00,3,974.42,4,3,974.42,5,3,3,533,Loyalists
12995,2011-09-15 15:44:00,1,211.32,85,1,211.32,4,1,1,411,Potential Loyalist
12997,2011-09-12 08:24:00,4,1532.44,89,4,1532.44,4,4,4,444,Champions
12999,2011-04-08 10:26:00,3,455.88,246,3,455.88,2,3,2,232,Others
13000,2010-12-10 10:26:00,3,736.6,365,3,736.6,1,3,3,133,Others
13001,2011-07-04 16:08:00,13,13042.18,158,13,13042.18,3,5,5,355,Loyalists
13002,2011-01-25 15:18:00,1,241.9,318,1,241.9,1,1,1,111,Hibernating
13003,2011-05-09 08:23:00,3,149.05,215,3,149.05,2,3,1,231,Others
13004,2011-04-04 12:29:00,18,6946.04,250,18,6946.04,2,5,5,255,Others
13005,2011-04-07 13:32:00,2,513.7,246,2,513.7,2,2,2,222,Hibernating
13006,2011-10-14 13:49:00,1,81.57,56,1,81.57,4,1,1,411,Potential Loyalist
13008,2011-01-20 14:24:00,1,458.94,323,1,458.94,1,1,2,112,Hibernating
13011,2010-12-02 17:22:00,1,101.1,372,1,101.1,1,1,1,111,Hibernating
13012,2011-05-04 10:15:00,8,2039.11,220,8,2039.11,2,5,4,254,Others
13013,2010-12-03 12:28:00,13,6339.28,372,13,6339.28,1,5,5,155,Others
13014,2011-03-03 18:28:00,10,3466.28,281,10,3466.28,2,5,5,255,Others
13015,2011-04-04 14:28:00,5,3346.28,249,5,3346.28,2,4,5,245,Others
13016,2011-08-08 15:00:00,3,789.89,123,3,789.89,3,3,3,333,Loyalists
13017,2011-12-02 15:53:00,1,204.0,7,1,204.0,5,1,1,511,Potential Loyalist
13018,2011-04-05 10:19:00,28,7608.9,249,28,7608.9,2,5,5,255,Others
13021,2011-11-01 15:17:00,9,2773.73,38,9,2773.73,5,5,5,555,Champions
13023,2011-08-02 09:34:00,2,689.9,130,2,689.9,3,2,3,323,Others
13026,2011-05-03 10:51:00,5,975.36,221,5,975.36,2,4,3,243,Others
13027,2011-07-05 15:48:00,6,8352.0,157,6,8352.0,3,5,5,355,Loyalists
13028,2011-11-17 11:10:00,2,661.32,23,2,661.32,5,2,3,523,Potential Loyalist
13029,2011-11-09 09:13:00,3,1630.0,31,3,1630.0,5,3,4,534,Loyalists
13030,2010-12-06 14:31:00,2,1227.22,368,2,1227.22,1,2,4,124,Hibernating
13032,2011-09-13 16:40:00,2,1010.18,87,2,1010.18,4,2,3,423,Potential Loyalist
13033,2010-12-17 14:23:00,1,381.1,357,1,381.1,1,1,2,112,Hibernating
13034,2010-12-05 14:52:00,2,808.63,369,2,808.63,1,2,3,123,Hibernating
13035,2011-03-24 09:21:00,2,921.88,261,2,921.88,2,2,3,223,Hibernating
13037,2011-05-04 15:33:00,3,881.07,219,3,881.07,2,3,3,233,Others
13038,2011-06-09 10:31:00,3,908.46,184,3,908.46,3,3,3,333,Loyalists
13040,2011-12-01 10:38:00,2,676.99,9,2,676.99,5,2,3,523,Potential Loyalist
13043,2011-03-11 14:52:00,1,516.42,273,1,516.42,2,1,2,212,Hibernating
13044,2011-02-21 15:20:00,1,560.47,291,1,560.47,1,1,2,112,Hibernating
13045,2011-09-01 15:04:00,1,305.28,99,1,305.28,3,1,2,312,Others
13046,2011-11-09 08:36:00,2,629.31,31,2,629.31,5,2,3,523,Potential Loyalist
13047,2010-12-01 08:34:00,10,4063.07,374,10,4063.07,1,5,5,155,Others
13048,2011-04-15 13:31:00,4,2313.52,238,4,2313.52,2,4,4,244,Others
13049,2011-10-06 15:31:00,2,810.46,64,2,810.46,4,2,3,423,Potential Loyalist
13050,2011-02-04 15:43:00,17,7966.39,308,17,7966.39,1,5,5,155,Others
13052,2011-05-11 14:12:00,1,348.15,212,1,348.15,2,1,2,212,Hibernating
13055,2011-05-10 08:58:00,3,1214.41,214,3,1214.41,2,3,4,234,Others
13058,2011-07-11 12:01:00,3,271.4,152,3,271.4,3,3,1,331,Loyalists
13059,2011-04-04 10:40:00,1,183.4,250,1,183.4,2,1,1,211,Hibernating
13060,2011-03-31 11:37:00,1,307.53,254,1,307.53,2,1,2,212,Hibernating
13061,2011-09-28 16:04:00,1,248.61,72,1,248.61,4,1,1,411,Potential Loyalist
13062,2011-06-01 15:12:00,1,346.98,191,1,346.98,3,1,2,312,Others
13064,2011-07-10 11:34:00,4,1322.79,153,4,1322.79,3,4,4,344,Loyalists
13065,2010-12-01 16:52:00,1,411.72,373,1,411.72,1,1,2,112,Hibernating
13066,2011-11-07 17:06:00,2,470.8,32,2,470.8,5,2,2,522,Potential Loyalist
13067,2011-09-18 13:38:00,1,115.46,82,1,115.46,4,1,1,411,Potential Loyalist
13068,2011-01-24 08:20:00,2,509.0,320,2,509.0,1,2,2,122,Hibernating
13069,2011-06-01 15:31:00,24,5676.21,191,24,5676.21,3,5,5,355,Loyalists
13070,2011-05-31 13:45:00,1,228.8,192,1,228.8,3,1,1,311,Others
13072,2011-03-18 08:12:00,1,177.15,267,1,177.15,2,1,1,211,Hibernating
13075,2011-08-02 10:19:00,1,919.61,130,1,919.61,3,1,3,313,Others
13077,2010-12-08 14:59:00,4,1042.99,366,4,1042.99,1,4,3,143,Others
13078,2011-10-06 11:27:00,26,14622.25,65,26,14622.25,4,5,5,455,Champions
13079,2011-12-05 16:53:00,5,220.1,4,5,220.1,5,4,1,541,Loyalists
13080,2011-06-13 14:59:00,1,58.08,179,1,58.08,3,1,1,311,Others
13081,2010-12-03 17:20:00,11,34231.8,371,11,34231.8,1,5,5,155,Others
13082,2011-01-05 15:42:00,9,3993.07,338,9,3993.07,1,5,5,155,Others
13083,2011-12-05 15:01:00,2,303.75,4,2,303.75,5,2,2,522,Potential Loyalist
13085,2011-07-05 12:11:00,2,694.18,158,2,694.18,3,2,3,323,Others
13089,2011-09-01 11:30:00,97,74028.89,100,97,74028.89,3,5,5,355,Loyalists
13090,2011-12-01 12:39:00,14,10221.98,9,14,10221.98,5,5,5,555,Champions
13091,2011-11-11 15:54:00,1,345.82,28,1,345.82,5,1,2,512,Potential Loyalist
13092,2011-03-07 14:54:00,5,663.28,277,5,663.28,2,4,3,243,Others
13093,2010-12-01 15:00:00,8,14892.92,373,8,14892.92,1,5,5,155,Others
13094,2011-06-01 12:22:00,12,2379.96,192,12,2379.96,3,5,5,355,Loyalists
13095,2011-09-30 12:03:00,1,74.4,71,1,74.4,4,1,1,411,Potential Loyalist
13097,2011-01-06 09:40:00,10,7675.72,338,10,7675.72,1,5,5,155,Others
13098,2011-04-04 12:52:00,28,29776.04,249,28,29776.04,2,5,5,255,Others
13099,2011-09-01 17:40:00,1,207.36,99,1,207.36,3,1,1,311,Others
13101,2011-04-19 14:37:00,1,101.19,234,1,101.19,2,1,1,211,Hibernating
13102,2011-12-01 19:24:00,24,8305.89,8,24,8305.89,5,5,5,555,Champions
13103,2011-10-31 09:38:00,1,243.94,40,1,243.94,4,1,1,411,Potential Loyalist
13104,2011-12-06 13:10:00,6,1200.24,3,6,1200.24,5,5,4,554,Champions
13106,2011-07-29 15:12:00,1,76.5,133,1,76.5,3,1,1,311,Others
13107,2011-01-10 12:28:00,4,2098.46,334,4,2098.46,1,4,4,144,Others
13108,2010-12-02 10:35:00,1,700.12,373,1,700.12,1,1,3,113,Hibernating
13109,2011-07-05 14:56:00,2,786.54,157,2,786.54,3,2,3,323,Others
13110,2011-02-01 15:24:00,7,1760.22,311,7,1760.22,1,5,4,154,Others
13113,2011-05-03 11:11:00,24,14422.87,221,24,14422.87,2,5,5,255,Others
13115,2011-06-08 16:15:00,4,2294.78,184,4,2294.78,3,4,4,344,Loyalists
13116,2011-07-24 14:33:00,1,501.14,138,1,501.14,3,1,2,312,Others
13117,2010-12-02 13:11:00,8,1484.84,372,8,1484.84,1,5,4,154,Others
13118,2011-05-15 13:22:00,5,1197.81,208,5,1197.81,2,4,4,244,Others
13120,2011-04-15 10:19:00,1,30.6,239,1,30.6,2,1,1,211,Hibernating
13121,2011-03-15 16:47:00,1,283.73,269,1,283.73,2,1,1,211,Hibernating
13122,2011-09-06 15:53:00,2,922.39,94,2,922.39,4,2,3,423,Potential Loyalist
13124,2011-04-01 14:58:00,3,5122.65,252,3,5122.65,2,3,5,235,Others
13126,2011-01-05 09:11:00,8,2646.95,339,8,2646.95,1,5,5,155,Others
13127,2011-09-23 10:26:00,1,259.17,78,1,259.17,4,1,1,411,Potential Loyalist
13130,2011-09-06 15:30:00,1,64.0,94,1,64.0,4,1,1,411,Potential Loyalist
13131,2011-06-05 10:54:00,3,1073.3,188,3,1073.3,3,3,4,334,Loyalists
13132,2011-03-23 12:44:00,1,77.3,262,1,77.3,2,1,1,211,Hibernating
13133,2011-02-08 15:48:00,2,162.15,304,2,162.15,1,2,1,121,Hibernating
13134,2011-06-09 11:37:00,4,1793.58,184,4,1793.58,3,4,4,344,Loyalists
13135,2011-05-27 10:52:00,1,3096.0,197,1,3096.0,2,1,5,215,Hibernating
13136,2011-05-11 12:47:00,5,2607.61,213,5,2607.61,2,4,5,245,Others
13137,2011-04-01 11:34:00,8,3868.34,253,8,3868.34,2,5,5,255,Others
13138,2010-12-02 15:03:00,6,1155.62,372,6,1155.62,1,5,4,154,Others
13139,2011-11-07 11:30:00,7,5064.94,33,7,5064.94,5,5,5,555,Champions
13140,2010-12-08 15:12:00,3,583.23,366,3,583.23,1,3,3,133,Others
13141,2011-05-09 15:33:00,5,2913.32,214,5,2913.32,2,4,5,245,Others
13142,2011-11-20 16:07:00,1,307.09,19,1,307.09,5,1,2,512,Potential Loyalist
13144,2011-01-11 11:15:00,1,221.9,333,1,221.9,1,1,1,111,Hibernating
13145,2010-12-02 18:06:00,4,913.52,372,4,913.52,1,4,3,143,Others
13146,2011-11-13 15:29:00,1,228.91,26,1,228.91,5,1,1,511,Potential Loyalist
13147,2011-09-01 12:28:00,4,712.8,100,4,712.8,3,4,3,343,Loyalists
13148,2011-07-03 12:22:00,12,4794.78,160,12,4794.78,3,5,5,355,Loyalists
13149,2011-07-13 13:20:00,4,1676.06,149,4,1676.06,3,4,4,344,Loyalists
13151,2011-02-17 12:29:00,1,2515.74,296,1,2515.74,1,1,5,115,Hibernating
13153,2011-12-04 12:14:00,1,486.22,6,1,486.22,5,1,2,512,Potential Loyalist
13155,2011-11-06 15:41:00,4,1540.96,33,4,1540.96,5,4,4,544,Champions
13157,2011-04-12 14:04:00,4,1939.04,241,4,1939.04,2,4,4,244,Others
13158,2011-09-06 11:58:00,4,1457.47,95,4,1457.47,4,4,4,444,Champions
13159,2011-12-01 11:20:00,4,1437.85,9,4,1437.85,5,4,4,544,Champions
13160,2011-11-17 13:07:00,1,91.8,22,1,91.8,5,1,1,511,Potential Loyalist
13161,2011-01-30 14:03:00,1,225.5,313,1,225.5,1,1,1,111,Hibernating
13162,2011-06-08 15:38:00,4,2441.55,184,4,2441.55,3,4,5,345,Loyalists
13165,2010-12-23 14:06:00,2,1376.12,351,2,1376.12,1,2,4,124,Hibernating
13166,2011-03-01 15:16:00,1,417.2,283,1,417.2,2,1,2,212,Hibernating
13167,2011-08-01 12:12:00,4,791.33,131,4,791.33,3,4,3,343,Loyalists
